url,object_recognition,caption,Unnamed: 0,Story Primary ID,Story ID,User Primary ID,User ID,Gender,Age,Title,Narrative,Account Created Date,Date (No Timestamp),Interest,Narrative TikaDetect,Title TikaDetect,Narrative LangDetect,Title LangDetect,Translated Narrative,Translated Title,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,GeoTopic Name,GeoTopic Latitude,GeoTopic Longitude,objects-narrative similarity,objects-caption similarity
https://image.pixstory.com/optimized/Pixstory-image-166169063623354.jpeg,"['comic book', 'suit, suit of clothes']",a man in a suit and tie holding a sign .,77644,134003,STY1661690750,74475,USR1660585479,male,24,Mids Cannabis,Just wanna have a convo about mids and cannabis,2022-08-15 23:14:39,2022-08-15,cannabis,en,ga,en,ca,Just wanna have a convo about mids and cannabis,Mids Cannabis,0.00084712857,6.5532304e-06,9.2939204e-05,0.00020081471,0.0002684918,3.664639e-05,5.8631846e-05,,,,0.0,75
https://image.pixstory.com/optimized/Pixstory-image-165306373186645.png,"['oxcart', 'marimba, xylophone']",a group of people standing around a table with a cake .,58626,101478,STY1653064539,34600,USR1651665373,male,61,Subahe banaras,"पवित्र गंगा के तट पर अस्सी घाट, वाराणसी के 84 घाटों में सबसे प्रसिद्ध और लोकप्रिय है, जिसे काशी के नाम से जाना जाता है। यह बनारस हिंदू विश्वविद्यालय के परिसर से थोड़ी पैदल दूरी पर है। पिछले पांच वर्षों से, यह घाट वाहनों के आसान पहुंच और रिवरफ्रंट के सात किलोमीटर लंबे दृश्य के कारण पर्यटकों के आने का मुख्य केंद्र बन गया है। यह देश के विभिन्न हिस्सों से आने वाले बीएचयू के छात्रों के लिए पिकनिक स्पॉट भी बन गया है। लगभग 10 साल पहले, अस्सी घाट पर एक छोटा सा एक मंजिला हॉल बनाया गया था, जो सुबाहे बनारस का मुख्य केंद्र है। भारतीय शास्त्रीय संगीत के कलाकार संगीत वाद्ययंत्रों के साथ भजन और शास्त्रीय गीत गाते हैं। सांस्कृतिक कार्यक्रम सुबह पांच बजे से शुरू होगा। भक्त और पर्यटक कार्यक्रम देखते हैं और शीघ्र ही वे नदी के किनारे या नावों से 'उगते सूरज' को देखते हैं। इस घाट का प्रमुख आकर्षण घाट के एक किनारे से क्रूज, अलकनंदा का चलना है। 2019 के चुनाव के दौरान प्रधानमंत्री नरेंद्र मोदी ने इसी क्रूज में यात्रा की थी। उन्होंने पश्चिम बंगाल के एक स्ट्रीट वेंडर द्वारा बेची जा रही कुल्लर (मिट्टी के बर्तन) में नींबू मसाला चाय का भी आनंद लिया था। आकर्षक रंग के बांसों से बने कई अस्थायी रेस्तरां, हल्के रंग की रोशनी से जगमगाते हुए, अंतरराष्ट्रीय व्यंजन परोसने वाले इस घाट क्षेत्र के प्रमुख आकर्षण हैं। काशी के पवित्र और प्राचीन शहर की वास्तविक आध्यात्मिक सुंदरता का आनंद लेने के लिए, कई विदेशी, (पर्यटक वीजा पर) यहां 3 से 6 महीने की अवधि के लिए किराए के घरों में पेइंग गेस्ट के रूप में रहना पसंद करते हैं",2022-05-04 17:26:13,2022-05-04,subahe banaras,hi,ms,hi,id,,Subahe banaras,0.005230754,3.9701386e-06,0.00028162674,0.00020011896,0.0012172317,0.00012232218,0.00014806207,,,,,25
https://image.pixstory.com/optimized/Pixstory-image-16433844239368.png,"['nematode, nematode worm, roundworm', 'vine snake']",a person is doing a trick on a skateboard .,2381,77518,STY1643384601,391,USR1611498708,male,43,Concentration,A darter looks over water to fish,2021-01-24 20:01:48,2021-01-24,wildlife,en,fr,en,it,A darter looks over water to fish,Concentration,0.0004176079,1.2969272e-06,2.835177e-05,6.677215e-05,0.00012316288,1.9899564e-05,1.25860915e-05,,,,0.0,0
https://image.pixstory.com/optimized/Pixstory-image-166162675137403.png,"[""potter's wheel"", 'restaurant, eating house, eating place, eatery']",a group of people sitting around a table .,83476,133658,STY1661626779,82133,USR1661626616,,18,18!!,18!!,2022-08-28 00:26:56,2022-08-28,"Technology, History, Food, Entertainment, Sports, Environment, Science, Inequality, Education, Health, Politics, Economy, Climate change , birthday",it,,ca,unknown,,18!!,0.00034755116,1.4419916e-06,2.538411e-05,7.423365e-05,9.322706e-05,1.7376327e-05,1.3806e-05,,,,0.0,50
https://image.pixstory.com/optimized/Pixstory-image-16632864656652.jpeg,"['seashore, coast, seacoast, sea-coast', 'leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea']",a person standing on a beach with a surfboard .,45747,143983,STY1663286470,28665,USR1646194669,,17,Past life on Mars?,"NASA's Resilience Researchers said Thursday that the Mars rover has gathered and stored samples of rocks made composed of minerals and chemical substances that, on Earth, would probably preserve remnants of previous microbial life. CBS reported that the soil samples were collected near the base of an old river delta that spread out from the lip of Jezero Crater. However, it won't be until a NASA-European Space Agency mission at the end of the decade that researchers will be able to gather any of these ""possible biosignatures"" and bring them back to Earth for in-depth laboratory examination.""The samples that we've collected as we presented here today ... have ingredients for life in terms of the environmental setting,"" said David Shuster, a Perseverance return sample scientist at the University of California.""If these conditions existed, I think, pretty much anywhere on Earth at any point in time over the last ... three and a half billion years, I think it's safe to say, or at least assume, that biology would have done its thing and left its mark in these rocks for us to observe.""And so that's really why we're so excited to be able to address these questions upon returning these samples to laboratories here on Earth,"" Shuster said. ""We have all of the right ingredients here.""We are getting closer to discovering life on Mars!",2022-03-02 09:47:49,2022-03-02,"Technology, History, Food, Entertainment, Sports, Environment, Science, Inequality, Education, Health, Politics, Economy, Climate change ",en,en,en,en,NASA s Resilience Researchers said Thursday that the Mars rover has gathered and stored samples of rocks made composed of minerals and chemical substances that on Earth would probably preserve remnants of previous microbial life CBS reported that the soil samples were collected near the base of an old river delta that spread out from the lip of Jezero Crater However it won t be until a NASA European Space Agency mission at the end of the decade that researchers will be able to gather any of these possible biosignatures and bring them back to Earth for in depth laboratory examination The samples that we ve collected as we presented here today have ingredients for life in terms of the environmental setting said David Shuster a Perseverance return sample scientist at the University of California If these conditions existed I think pretty much anywhere on Earth at any point in time over the last three and a half billion years I think it s safe to say or at least assume that biology would have done its thing and left its mark in these rocks for us to observe And so that s really why we re so excited to be able to address these questions upon returning these samples to laboratories here on Earth Shuster said We have all of the right ingredients here We are getting closer to discovering life on Mars ,Past life on Mars?,0.008293053,6.433291e-05,0.00046770374,0.0061412114,0.0010759158,0.0002779774,0.00021032341,Blue Earth County,44.03459,-94.06703,,80
https://image.pixstory.com/optimized/Pixstory-image-165979850650182.png,"['barbershop', 'moving van']",a man standing in front of a building .,13880,122585,STY1659798645,9466,USR1634049181,male,40,Jeona Morh- STORY OF A  BANDIT,"Jeona Morh, was an extremely strong and religious young man, and a strong devotee of goddess Naina Devi( Naina Devi is holy shrine in district Bilaspur of Himachal Pradesh)  before entering into the life of crime he was living happily with his family in the Mauran village of Punjab during the British Rule.

His Brother (Krishna Morh) was an undercover bandit, and this was only known to his dearest friend Dogar. Krishna Morh had a hefty reward on his head.His friend trenched Krishna and reported to the police. During his arrest the police severely beat his wife and eventually killed her.

Morh‘s brother was arrested and taken to “Kala Pani” Prison.

Somehow Jeona managed to flee in the jungles where he met a group of bandits and became their leader and pledged to take revenge. He used to loot the rich and distribute it to the poor. He killed each and every person who had involvement in his family’s ill treatment.

He had pledged to the goddess that after his revenge he will visit the temple.

So he decided to visit the divine shrine of goddess Naina to fulfill his pledge. He went to the shrine as a monk but unfortunately the police got the information of his being in the shrine and they surrounded the shrine from all sides.

Jeona,inside the shrine, bowed his head and said to the goddess to protect him. The divine goddess was very much gratified with his devotion,and said that Jeona “don’t worry I am with you “ you can jump from this hill without any fear, but do not turn and look back”

He being blessed with the boon of goddess jumped from the mountain and nothing happened to him.

It is said that a human being is a vessel of mistakes and this is what he did .Due to some reason he turned back and as he did he was shot by the police. The saga of this bandit ended.
His tomb is situated near Naina Devi temple in Himachal and worshipped today as a symbol of Justice.",2021-10-12 20:03:01,2021-10-12,"shri naina devi ji, dacoits, bilaspur, himachal pradesh",en,cy,en,en,Jeona Morh was an extremely strong and religious young man and a strong devotee of goddess Naina Devi Naina Devi is holy shrine in district Bilaspur of Himachal Pradesh before entering into the life of crime he was living happily with his family in the Mauran village of Punjab during the British Rule His Brother Krishna Morh was an undercover bandit and this was only known to his dearest friend Dogar Krishna Morh had a hefty reward on his head His friend trenched Krishna and reported to the police During his arrest the police severely beat his wife and eventually killed her Morh s brother was arrested and taken to Kala Pani Prison Somehow Jeona managed to flee in the jungles where he met a group of bandits and became their leader and pledged to take revenge He used to loot the rich and distribute it to the poor He killed each and every person who had involvement in his family s ill treatment He had pledged to the goddess that after his revenge he will visit the temple So he decided to visit the divine shrine of goddess Naina to fulfill his pledge He went to the shrine as a monk but unfortunately the police got the information of his being in the shrine and they surrounded the shrine from all sides Jeona inside the shrine bowed his head and said to the goddess to protect him The divine goddess was very much gratified with his devotion and said that Jeona don t worry I am with you you can jump from this hill without any fear but do not turn and look back He being blessed with the boon of goddess jumped from the mountain and nothing happened to him It is said that a human being is a vessel of mistakes and this is what he did Due to some reason he turned back and as he did he was shot by the police The saga of this bandit ended His tomb is situated near Naina Devi temple in Himachal and worshipped today as a symbol of Justice ,Jeona Morh- STORY OF A  BANDIT,0.000951896,4.0124883e-06,8.273272e-05,0.00015259931,0.0003336647,2.7783799e-05,3.4897927e-05,State of Punjab,30.91667,75.41667,,0
https://image.pixstory.com/optimized/Pixstory-image-165979850650182.png,"['barbershop', 'moving van']",a man standing in front of a building .,23518,122585,STY1659798645,9466,USR1634049181,male,40,Jeona Morh- STORY OF A  BANDIT,"Jeona Morh, was an extremely strong and religious young man, and a strong devotee of goddess Naina Devi( Naina Devi is holy shrine in district Bilaspur of Himachal Pradesh)  before entering into the life of crime he was living happily with his family in the Mauran village of Punjab during the British Rule.

His Brother (Krishna Morh) was an undercover bandit, and this was only known to his dearest friend Dogar. Krishna Morh had a hefty reward on his head.His friend trenched Krishna and reported to the police. During his arrest the police severely beat his wife and eventually killed her.

Morh‘s brother was arrested and taken to “Kala Pani” Prison.

Somehow Jeona managed to flee in the jungles where he met a group of bandits and became their leader and pledged to take revenge. He used to loot the rich and distribute it to the poor. He killed each and every person who had involvement in his family’s ill treatment.

He had pledged to the goddess that after his revenge he will visit the temple.

So he decided to visit the divine shrine of goddess Naina to fulfill his pledge. He went to the shrine as a monk but unfortunately the police got the information of his being in the shrine and they surrounded the shrine from all sides.

Jeona,inside the shrine, bowed his head and said to the goddess to protect him. The divine goddess was very much gratified with his devotion,and said that Jeona “don’t worry I am with you “ you can jump from this hill without any fear, but do not turn and look back”

He being blessed with the boon of goddess jumped from the mountain and nothing happened to him.

It is said that a human being is a vessel of mistakes and this is what he did .Due to some reason he turned back and as he did he was shot by the police. The saga of this bandit ended.
His tomb is situated near Naina Devi temple in Himachal and worshipped today as a symbol of Justice.",2021-12-10 20:03:00,2021-12-10,"shri naina devi ji, dacoits, bilaspur, himachal pradesh",en,cy,en,en,Jeona Morh was an extremely strong and religious young man and a strong devotee of goddess Naina Devi Naina Devi is holy shrine in district Bilaspur of Himachal Pradesh before entering into the life of crime he was living happily with his family in the Mauran village of Punjab during the British Rule His Brother Krishna Morh was an undercover bandit and this was only known to his dearest friend Dogar Krishna Morh had a hefty reward on his head His friend trenched Krishna and reported to the police During his arrest the police severely beat his wife and eventually killed her Morh s brother was arrested and taken to Kala Pani Prison Somehow Jeona managed to flee in the jungles where he met a group of bandits and became their leader and pledged to take revenge He used to loot the rich and distribute it to the poor He killed each and every person who had involvement in his family s ill treatment He had pledged to the goddess that after his revenge he will visit the temple So he decided to visit the divine shrine of goddess Naina to fulfill his pledge He went to the shrine as a monk but unfortunately the police got the information of his being in the shrine and they surrounded the shrine from all sides Jeona inside the shrine bowed his head and said to the goddess to protect him The divine goddess was very much gratified with his devotion and said that Jeona don t worry I am with you you can jump from this hill without any fear but do not turn and look back He being blessed with the boon of goddess jumped from the mountain and nothing happened to him It is said that a human being is a vessel of mistakes and this is what he did Due to some reason he turned back and as he did he was shot by the police The saga of this bandit ended His tomb is situated near Naina Devi temple in Himachal and worshipped today as a symbol of Justice ,Jeona Morh- STORY OF A  BANDIT,0.00048198982,1.3731083e-06,2.626027e-05,8.150207e-05,0.00011894733,2.6327345e-05,1.3237661e-05,State of Punjab,30.91667,75.41667,,0
https://image.pixstory.com/optimized/Pixstory-image-16622677126902.png,"['solar dish, solar collector, solar furnace', 'coral reef']",a man is flying a kite in the sky .,86303,136929,STY1662267748,86270,USR1662267516,,21,I love nature,I love nature,2022-09-04 10:28:36,2022-09-04,"Technology, History, Food, Entertainment, Sports, Environment, Science, Inequality, Education, Health, Politics, Economy, Climate change ",it,it,ro,sl,I love natures,I love nature,0.00047509267,1.089688e-06,1.9144794e-05,0.00010056056,0.00012335199,2.5045521e-05,9.575635e-06,,,,50.0,0
https://image.pixstory.com/optimized/Pixstory-image-166035510627745.png,"['steel drum', ""potter's wheel""]",a man and a woman posing for a picture .,52395,125418,STY1660355257,53615,USR1656955631,,18,സ്നേഹമേ 🌚,"ക്യാമ്പസിലാദ്യമായി വന്നപ്പോൾ തന്നെ കേട്ട നിങ്ങളുടെ വിപ്ലവം മുഴങ്ങുന്ന വാക്കുകളും കേൾക്കുമ്പോൾ തന്നെ ചോര തിളക്കുന്ന മുദ്രാവാക്യങ്ങളും കലാലയത്തിന്റെ രാഷ്ട്രീയം മനസിലാക്കുന്നതിനും കോളേജ് മാറി പോകാതെ അവിടെ അടിയുറച്ച് നിൽക്കാനും എന്നെ സഹായിച്ചിട്ടുണ്ട്. ഒടുവിൽ ഔദ്യോഗിക സംഘടന ബന്ധം എല്ലാ പരിഭവങ്ങളും പരാതികളും പറയാനുള്ള ഒരിടമായി മാറി.. ഒടുവിൽ നിങ്ങളീ ക്യാമ്പസിൽ നിന്ന് പോയപ്പോൾ ആകെയൊരു ശൂന്യതയായിരുന്നു.ഇന്നിതാ നിങ്ങൾക്ക് യൂണിവേഴ്സിറ്റി റാങ്ക് ലഭിച്ചിരിക്കുന്നു. നിങ്ങളുടെ അഭാവം ഉണ്ടാവാതിരിക്കാൻ കാലം നിങ്ങളെ എന്നന്നേക്കുമായി അടയാളപ്പെടുത്തി വെക്കുന്നതാണിത് കൂട്ടുക്കാരാ..You deserve it a lot♥️
അക്ഷരങ്ങളെ ചേർത്തുപിടിച്ച് , വിപ്ലവ സ്വപ്നങ്ങളുടെ വസന്തത്തിന് കാവലിരുന്നു വഴികാട്ടിയായ, ബിരുദത്തിൽ ഉന്നത വിജയം കരസ്ഥമാക്കിയ എൻ എം എസ് എം ന്റെ സവ്യസാചിക്ക് വിജയാഭിവാദ്യങ്ങൾ..♥️",2022-04-07 22:57:00,2022-04-07,"friends, rank holders",ml,ml,ml,ml,You deserve it a lot,സ്നേഹമേ 🌚,0.00038541254,1.4061399e-06,2.6974032e-05,6.831229e-05,0.000100645644,1.9420035e-05,1.396216e-05,,,,50.0,0
https://image.pixstory.com/optimized/Pixstory-image-166035510627745.png,"['steel drum', ""potter's wheel""]",a man and a woman posing for a picture .,66473,125418,STY1660355257,53615,USR1656955631,,18,സ്നേഹമേ 🌚,"ക്യാമ്പസിലാദ്യമായി വന്നപ്പോൾ തന്നെ കേട്ട നിങ്ങളുടെ വിപ്ലവം മുഴങ്ങുന്ന വാക്കുകളും കേൾക്കുമ്പോൾ തന്നെ ചോര തിളക്കുന്ന മുദ്രാവാക്യങ്ങളും കലാലയത്തിന്റെ രാഷ്ട്രീയം മനസിലാക്കുന്നതിനും കോളേജ് മാറി പോകാതെ അവിടെ അടിയുറച്ച് നിൽക്കാനും എന്നെ സഹായിച്ചിട്ടുണ്ട്. ഒടുവിൽ ഔദ്യോഗിക സംഘടന ബന്ധം എല്ലാ പരിഭവങ്ങളും പരാതികളും പറയാനുള്ള ഒരിടമായി മാറി.. ഒടുവിൽ നിങ്ങളീ ക്യാമ്പസിൽ നിന്ന് പോയപ്പോൾ ആകെയൊരു ശൂന്യതയായിരുന്നു.ഇന്നിതാ നിങ്ങൾക്ക് യൂണിവേഴ്സിറ്റി റാങ്ക് ലഭിച്ചിരിക്കുന്നു. നിങ്ങളുടെ അഭാവം ഉണ്ടാവാതിരിക്കാൻ കാലം നിങ്ങളെ എന്നന്നേക്കുമായി അടയാളപ്പെടുത്തി വെക്കുന്നതാണിത് കൂട്ടുക്കാരാ..You deserve it a lot♥️
അക്ഷരങ്ങളെ ചേർത്തുപിടിച്ച് , വിപ്ലവ സ്വപ്നങ്ങളുടെ വസന്തത്തിന് കാവലിരുന്നു വഴികാട്ടിയായ, ബിരുദത്തിൽ ഉന്നത വിജയം കരസ്ഥമാക്കിയ എൻ എം എസ് എം ന്റെ സവ്യസാചിക്ക് വിജയാഭിവാദ്യങ്ങൾ..♥️",2022-07-04 22:57:11,2022-07-04,"friends, rank holders",ml,ml,ml,ml,You deserve it a lot,സ്നേഹമേ 🌚,0.00050393015,1.3246109e-06,2.37466e-05,8.7014894e-05,0.00012001671,2.8102235e-05,1.227467e-05,,,,45.0,0
https://image.pixstory.com/optimized/Pixstory-image-165781014996632.png,"['torch', 'stretcher']",a group of people standing next to each other .,49258,116061,STY1657810228,28998,USR1647275975,female,19,Facts about Coldplay you didn't know,"Coldplay was not always known as Coldplay. Chris Martin met lead guitarist Jonny Buckland at university in London in 1996, and the band was established. They were originally, or more like, initially known as Pectoralz with both Martin and Buckland as the duo until they added bassist Guy Berryman and changed their band name to Starfish.

Will Champion, the drummer and backup vocalist, joined the band later to round out the lineup. Coldplay became the band's moniker in 1998. Chris Martin recounted this in a Carpool Karaoke segment with James Corden.

The members of the band met at university in London, but they hail from all around the United Kingdom. Jonny Buckland is from London, whereas Chris Martin is from a village near Exeter in Devon. Will Champion is from Southampton, while Guy Berryman is from Kirkcaldy, Scotland.

From coming from those places to being a favorite of Barack Obama, what a journey it must have been!


Now that I've told you these things, it's only fair you tell me one too. What is your favourite Coldplay song and why?",2022-03-14 22:09:35,2022-03-14,coldplay,en,en,en,en,Coldplay was not always known as Coldplay Chris Martin met lead guitarist Jonny Buckland at university in London in and the band was established They were originally or more like initially known as Pectoralz with both Martin and Buckland as the duo until they added bassist Guy Berryman and changed their band name to Starfish Will Champion the drummer and backup vocalist joined the band later to round out the lineup Coldplay became the band s moniker in Chris Martin recounted this in a Carpool Karaoke segment with James Corden The members of the band met at university in London but they hail from all around the United Kingdom Jonny Buckland is from London whereas Chris Martin is from a village near Exeter in Devon Will Champion is from Southampton while Guy Berryman is from Kirkcaldy Scotland From coming from those places to being a favorite of Barack Obama what a journey it must have been Now that I ve told you these things it s only fair you tell me one too What is your favourite Coldplay song and why ,Facts about Coldplay you didn't know,0.0027094523,2.9658725e-06,0.00014096049,0.00017145953,0.000764688,8.026768e-05,6.3013766e-05,London,51.49227,-0.30864,0.0,0
https://image.pixstory.com/optimized/Pixstory-image-166291721442149.png,"['sweatshirt', 'minibus']",a group of people standing on top of a snow covered slope .,89589,141684,STY1662917281,93791,USR1662917161,,16,Amazing College life !?!,Amazing College life !?!,2022-09-11 22:56:01,2022-09-11,"Technology, History, Food, Entertainment, Sports, Environment, Science, Inequality, Education, Health, Politics, Economy, Climate change ",it,en,it,en,Amazing college life,Amazing College life !?!,0.0013476748,2.763027e-06,0.00014391528,0.00016035917,0.00039914518,3.6697482e-05,2.9095008e-05,,,,0.0,0
https://image.pixstory.com/optimized/Pixstory-image-16424932361378.png,"['lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast']",a person sitting on a bench in the middle of a field .,32047,71868,STY1642493420,23057,USR1642493039,,20,Change in climate,This picture actually narrates the future of the world if we don't get serious about the climatic  change which is taking place day by day.,2022-01-18 13:33:59,2022-01-18,geocrusaders,en,en,en,en,This picture actually narrates the future of the world if we don t get serious about the climatic change which is taking place day by day ,Change in climate,0.000751214,5.5354667e-06,7.504198e-05,0.0004072364,0.0002550458,3.3150558e-05,9.508965e-05,,,,50.0,0
https://image.pixstory.com/optimized/Pixstory-image-166477023789328.jpeg,"['comic book', 'book jacket, dust cover, dust jacket, dust wrapper']",a man in a suit and tie is cutting a cake .,74490,151530,STY1664770933,71819,USR1660337948,female,12,PRODUCER BHUSHAN KUMAR ON THE TEASER RELEASE OF ADIPURUSH✔️🔥,"The teaser of the much-anticipated magnum opus Adipurush is finally out and we cannot keep calm. Starring Prabhas, Kriti Sanon, and Saif Ali Khan, the teaser of the film was officially unveiled in Ayodhya, Uttar Pradesh. In the first look poster, Prabhas plays the role of Lord Ram, aiming his arrow at the sky as the lightning and thundering waves splash the shore. 🔥Saif Ali Khan, on the other hand, plays the role of the antagonist, Lankesh. Touted as a film celebrating “the victory of good over evil”, Adipurush is the adaptation of the Hindu epic, Ramayana. The film is directed by Tanhaji: The Unsung Warrior fame Om Raut. 🔥🔥😱😱Meanwhile, the film is produced by Bhushan Kumar and Krishan Kumar of T-series, Om Raut, Prasad Sutar, and Rajesh Nair of Retrophiles. Talking about his collaboration with Prabhas at the teaser launch of Adipurush, Bhushan Kumar confirmed his fourth film with the South superstar. He said, “Prabhas and I are doing a lot of films, this is our third and we have locked the fourth film too.” The duo has earlier collaborated for Saaho and Radhe Shyam. 🔥🔥🔥👍👍👍Bhushan also remembered his late father Gulshan Kumar at the mega event and said, “My father Gulshan Kumar has always been a devoted person. It’s his dream that is being fulfilled here, today. My father will be extremely happy today. Thank you Prabhas and Kriti for your wonderful performance in the film.” 💯🔥Meanwhile, in between the promotions, sometime back, the lead actors took some time off to seek blessing at the Ram temple in Ayodhya, Uttar Pradesh. Apart from Prabhas, Kriti, and Saif, the Om Raut directorial also stars Sunny Singh, who will be seen playing the role of Lakshman. The film is scheduled to release on January 12, 2023. ",2022-08-13 02:29:08,2022-08-13,"#bollywood celebrities, #adipurush, #saifalikhan, #prabhas, #kriti, #bollywood #legend, #bollywood, #teaser",en,de,en,de,The teaser of the much anticipated magnum opus Adipurush is finally out and we cannot keep calm Starring Prabhas Kriti Sanon and Saif Ali Khan the teaser of the film was officially unveiled in Ayodhya Uttar Pradesh In the first look poster Prabhas plays the role of Lord Ram aiming his arrow at the sky as the lightning and thundering waves splash the shore Saif Ali Khan on the other hand plays the role of the antagonist Lankesh Touted as a film celebrating the victory of good over evil Adipurush is the adaptation of the Hindu epic Ramayana The film is directed by Tanhaji The Unsung Warrior fame Om Raut Meanwhile the film is produced by Bhushan Kumar and Krishan Kumar of T series Om Raut Prasad Sutar and Rajesh Nair of Retrophiles Talking about his collaboration with Prabhas at the teaser launch of Adipurush Bhushan Kumar confirmed his fourth film with the South superstar He said Prabhas and I are doing a lot of films this is our third and we have locked the fourth film too The duo has earlier collaborated for Saaho and Radhe Shyam Bhushan also remembered his late father Gulshan Kumar at the mega event and said My father Gulshan Kumar has always been a devoted person It s his dream that is being fulfilled here today My father will be extremely happy today Thank you Prabhas and Kriti for your wonderful performance in the film Meanwhile in between the promotions sometime back the lead actors took some time off to seek blessing at the Ram temple in Ayodhya Uttar Pradesh Apart from Prabhas Kriti and Saif the Om Raut directorial also stars Sunny Singh who will be seen playing the role of Lakshman The film is scheduled to release on January ,PRODUCER BHUSHAN KUMAR ON THE TEASER RELEASE OF ADIPURUSH✔️🔥,0.00044257904,1.5258961e-06,2.9233599e-05,8.074673e-05,0.00010151748,2.3740236e-05,1.7662589e-05,British Indian Ocean Territory,-6.0,72.0,,0
https://image.pixstory.com/optimized/Pixstory-image-166403299988249.png,"['flagpole, flagstaff', 'lakeside, lakeshore']",a view of a city street from a street .,58011,148303,STY1664033289,33982,USR1651062790,,20,Enjoying the rain ☔,"Enjoying the rain ☔
Its been raining cats and dogs in the delhi ncr region and imd has even issued a yellow alert. Though it brings trouble to many people and brings uts fair share of problems. Many people are enjoying the rain and cool weather while they last ! 
Its best to eat pakora and drink tea in this weather.",2022-04-27 18:03:10,2022-04-27,"rain, weather",en,en,en,en,Enjoying the rain Its been raining cats and dogs in the delhi ncr region and imd has even issued a yellow alert Though it brings trouble to many people and brings uts fair share of problems Many people are enjoying the rain and cool weather while they last Its best to eat pakora and drink tea in this weather ,Enjoying the rain ☔,0.1355008,0.00011362441,0.17034183,0.0003960431,0.00940355,0.00017981287,0.0009261757,,,,50.0,0
https://image.pixstory.com/optimized/Pixstory-image-164957073891288.png,"['flagpole, flagstaff', 'sliding door']",a man standing on a sidewalk next to a fire hydrant .,936,92882,STY1649570924,21,USR1605632983,male,44,"Rest in Peace, AJ sir. A slice of Bethany Hills is always with you!","There can’t be a single student of Prof Abraham Joseph (AJ) who does not have a fond memory of him. AJ sir who died last Friday, was immensely talented and hugely popular, yet never shied away from speaking his mind.   

He could have risen higher, but he preferred keeping his feet on the ground and disliked some strings that power and position often bring along.   

He was 60. 

AJ was a vibrant student leader, amazing teacher, engaging quiz master and a writer. AJ wore many hats—all of them unassumingly.  I have learnt many lessons from AJ.  

As it ought to have been with great teachers, almost all of them came from outside the classroom.  

Since I too dabbled in student politics, he used to tell me many things about leadership. “Look at the eyes of the students and speak. That’s the first step to win confidence and trust.”  

He used to write down some thoughts using a Rotomac turquoise blue pen. “Prepare before you speak or write,” he used to tell me, especially after offering a ride in his blue Maruti Omni van. I realized what he meant once after I saw him interview Kiran Bedi for All India Radio. “As an icon of youth and a beacon of hope.....” I still remember some of his questions.  

Once after the selection of Kerala University for the national model parliament competition, first in a decade, he gave me a hug and said: “Good preparation to have come this far, but to go thus far, you need to do more.”  

Once he excused himself from giving a welcome speech at a function, saying that he prefers students to do the honours. On prodding, he later told me that he didn’t want to praise someone, which is a norm in such speeches, because he felt no genuine need for that. AJ stories, all of his students will tell you, are never ending.  

AJ used to say, wherever you go take a slice of Bethany Hills (hill in which Mar Ivanios College sits). He certainly has taken one with him to the other world. Rest in Peace, AJ sir. 

  ",2020-11-17 22:39:43,2020-11-17,"obituaries, teacher",en,en,en,en,There can t be a single student of Prof Abraham Joseph AJ who does not have a fond memory of him AJ sir who died last Friday was immensely talented and hugely popular yet never shied away from speaking his mind He could have risen higher but he preferred keeping his feet on the ground and disliked some strings that power and position often bring along He was AJ was a vibrant student leader amazing teacher engaging quiz master and a writer AJ wore many hats all of them unassumingly I have learnt many lessons from AJ As it ought to have been with great teachers almost all of them came from outside the classroom Since I too dabbled in student politics he used to tell me many things about leadership Look at the eyes of the students and speak That s the first step to win confidence and trust He used to write down some thoughts using a Rotomac turquoise blue pen Prepare before you speak or write he used to tell me especially after offering a ride in his blue Maruti Omni van I realized what he meant once after I saw him interview Kiran Bedi for All India Radio As an icon of youth and a beacon of hope I still remember some of his questions Once after the selection of Kerala University for the national model parliament competition first in a decade he gave me a hug and said Good preparation to have come this far but to go thus far you need to do more Once he excused himself from giving a welcome speech at a function saying that he prefers students to do the honours On prodding he later told me that he didn t want to praise someone which is a norm in such speeches because he felt no genuine need for that AJ stories all of his students will tell you are never ending AJ used to say wherever you go take a slice of Bethany Hills hill in which Mar Ivanios College sits He certainly has taken one with him to the other world Rest in Peace AJ sir ,"Rest in Peace, AJ sir. A slice of Bethany Hills is always with you!",0.0008602307,3.2785151e-06,0.0001020047,0.000107852116,0.00018379895,2.682021e-05,3.9285147e-05,Bethany Hills,36.03451,-86.95334,,25
